SF3B1	ENST00000335508
UTRN	ENST00000367545
TAL1	ENST00000294339
PAQR8	ENST00000442253
PRR15L	ENST00000300557
SEPT10	ENST00000397712
SNAPC3	ENST00000380821
PRICKLE2	ENST00000295902
ZBTB38	ENST00000514251
IKZF4	ENST00000262032
WFIKKN2	ENST00000311378
NAIF1	ENST00000373078
BAD	ENST00000394532
BLVRB	ENST00000263368
SPPL2C	ENST00000329196
USP27X	ENST00000508866
ATP5O	ENST00000290299
EPT1	ENST00000260585
UGT3A1	ENST00000274278
FAM228B	ENST00000420135
OR4F5	ENST00000335137
TNNT1	ENST00000588981
ASAP3	ENST00000336689
FAM183B	ENST00000409072
TOB1	ENST00000499247
ABLIM1	ENST00000277895
PIGA	ENST00000333590
OR4F29	ENST00000426406
EFHC1	ENST00000371068
ACE	ENST00000290866
NBN	ENST00000265433
OR4F16	ENST00000332831
CLCN5	ENST00000376088
SOD2	ENST00000538183
IL1RL2	ENST00000264257
RTEL1	ENST00000508582
SCUBE3	ENST00000274938
PHB	ENST00000300408
MDH2	ENST00000315758
MTMR10	ENST00000435680
DGCR14	ENST00000252137
JMJD8	ENST00000412368
MAGEE2	ENST00000373359
EVPLL	ENST00000399134
ZKSCAN1	ENST00000324306
CTR9	ENST00000361367
TREM2	ENST00000373113
SLCO6A1	ENST00000506729
PBDC1	ENST00000373358
GDF1	ENST00000247005
SARM1	ENST00000457710
TMEM116	ENST00000552374
SAMD11	ENST00000342066
CCDC30	ENST00000428554
MAZ	ENST00000219782
PTX3	ENST00000295927
ECT2	ENST00000392692
AUP1	ENST00000377526
MAGEE1	ENST00000361470
TMEM40	ENST00000314124
SLC25A25	ENST00000373068
FGF16	ENST00000439435
MFSD4	ENST00000367147
TREML2	ENST00000483722
MRPS33	ENST00000393008
C4orf33	ENST00000281146
VPS41	ENST00000310301
CYB5D2	ENST00000301391
GPR84	ENST00000551809
C3orf55	ENST00000449199
ZAR1L	ENST00000533490
STIL	ENST00000371877
FIGF	ENST00000297904
ACTG1	ENST00000575842
MRPS6	ENST00000399312
STK32C	ENST00000298630
MAPT	ENST00000344290
TSSK2	ENST00000399635
PSIP1	ENST00000380733
GPR137	ENST00000411458
GSC2	ENST00000086933
SPTBN4	ENST00000352632
COPE	ENST00000262812
SAE1	ENST00000270225
VPS37A	ENST00000324849
ATRX	ENST00000373344
PSG9	ENST00000270077
SLC5A3	ENST00000381151
NKX1-2	ENST00000451024
C7orf66	ENST00000379007
ZNF385A	ENST00000338010
SLC25A1	ENST00000215882
TCF4	ENST00000398339
BRCA2	ENST00000544455
PIR	ENST00000380421
CDS2	ENST00000460006
PCBD2	ENST00000512783
KCNE2	ENST00000290310
ELK4	ENST00000357992
PRRT2	ENST00000567659
WDR24	ENST00000293883
TP53I3	ENST00000238721
APOBEC1	ENST00000229304
RPRD2	ENST00000369068
IL1RL1	ENST00000233954
IMMP2L	ENST00000405709
LHPP	ENST00000368842
SMIM11	ENST00000399295
ACAD11	ENST00000264990
LRRIQ1	ENST00000393217
ADAMTS9	ENST00000498707
TCF12	ENST00000438423
CFLAR	ENST00000309955
WTAP	ENST00000358372
SCGN	ENST00000377961
GRIK2	ENST00000421544
SLC45A3	ENST00000367145
HRH4	ENST00000256906
PRL	ENST00000306482
C21orf140	ENST00000410005
PAGR1	ENST00000320330
DDX60L	ENST00000260184
FBXL16	ENST00000397621
TREML4	ENST00000341495
BBS1	ENST00000318312
LSMEM2	ENST00000316436
ALOX12B	ENST00000319144
TPO	ENST00000345913
PREPL	ENST00000409936
KCNE1	ENST00000337385
SLURP1	ENST00000246515
PRRC1	ENST00000296666
RAB11FIP5	ENST00000258098
RPL37A	ENST00000491306
DROSHA	ENST00000511367
LYPD2	ENST00000359228
CUL4B	ENST00000404115
OR10V1	ENST00000307552
NUCKS1	ENST00000367142
GAS2L1	ENST00000341313
PCDH10	ENST00000264360
BMX	ENST00000357607
N4BP2L1	ENST00000380130
ZNF521	ENST00000361524
PPIH	ENST00000304979
MVP	ENST00000357402
AKAP4	ENST00000358526
KDELC2	ENST00000323468
METRN	ENST00000568223
PTGES2	ENST00000338961
CNOT2	ENST00000229195
LRRN3	ENST00000451085
LYNX1	ENST00000335822
TFPI	ENST00000233156
STX3	ENST00000337979
CMPK1	ENST00000371873
IFRD2	ENST00000429673
ITGB1	ENST00000396033
STX2	ENST00000392373
LGALS9C	ENST00000328114
SNCG	ENST00000372017
EIF4G2	ENST00000526148
CEACAM6	ENST00000199764
ARSG	ENST00000448504
PABPC4L	ENST00000529122
SLC37A4	ENST00000357590
RCAN1	ENST00000313806
CSGALNACT2	ENST00000374466
ACAT2	ENST00000367048
CDK5RAP3	ENST00000338399
FAM173A	ENST00000569529
ZNF76	ENST00000373953
IQCE	ENST00000402050
CCDC171	ENST00000380701
RASL10A	ENST00000216101
FNDC8	ENST00000158009
PCDH18	ENST00000344876
PROKR2	ENST00000546004
RTEL1-TNFRSF6B	ENST00000482936
ZCCHC9	ENST00000254037
YPEL5	ENST00000379520
FAM53B	ENST00000337318
RAB7L1	ENST00000367139
ALOXE3	ENST00000318227
CEACAM3	ENST00000357396
SUDS3	ENST00000543473
ICA1L	ENST00000392237
HDGFL1	ENST00000510882
GPCPD1	ENST00000379019
UGT3A2	ENST00000282507
MTMR7	ENST00000180173
KCNK4	ENST00000539216
TMEM178B	ENST00000565468
CDCA5	ENST00000275517
EPB41L5	ENST00000263713
SHOX2	ENST00000389589
EPB41L4A-AS2	ENST00000600409
ZMYND8	ENST00000461685
ADRA2B	ENST00000409345
ACE2	ENST00000427411
FOXE3	ENST00000335071
DUPD1	ENST00000338487
N4BP2L2	ENST00000399396
COL25A1	ENST00000399132
ADIRF	ENST00000372013
ANAPC7	ENST00000455511
FOXD2	ENST00000334793
CEND1	ENST00000330106
TM4SF20	ENST00000304568
EXPH5	ENST00000265843
ARHGAP5	ENST00000345122
TRABD2B	ENST00000606738
CCDC78	ENST00000293889
MAPK8	ENST00000374189
LCN2	ENST00000373017
DDX49	ENST00000247003
TBC1D3F	ENST00000327454
MRPL16	ENST00000300151
IGFBP2	ENST00000233809
YBX1	ENST00000321358
CLIC6	ENST00000349499
LBH	ENST00000395323
TNFRSF6B	ENST00000369996
NRSN1	ENST00000378491
AGK	ENST00000355413
HIST1H2AA	ENST00000297012
SS18	ENST00000415083
HIST1H2BA	ENST00000274764
RAN	ENST00000543796
DUSP13	ENST00000372700
CTAGE6	ENST00000470691
CERS4	ENST00000251363
GDF3	ENST00000329913
PPARGC1A	ENST00000264867
AP1B1	ENST00000357586
AGFG1	ENST00000409979
DPPA3	ENST00000345088
SLC17A4	ENST00000377905
GIF	ENST00000257248
LYPD4	ENST00000330743
FAM115A	ENST00000479870
DCUN1D1	ENST00000292782
ARFRP1	ENST00000359715
SLC5A9	ENST00000236495
APC	ENST00000457016
SLC41A1	ENST00000367137
TCP1	ENST00000321394
BBC3	ENST00000449228
CYBRD1	ENST00000321348
NOC2L	ENST00000327044
PCDH1	ENST00000287008
SLC7A11	ENST00000280612
TEX40	ENST00000328404
FAM25A	ENST00000343959
C7orf73	ENST00000507606
SRRM3	ENST00000326382
DDX10	ENST00000322536
CCNB3	ENST00000376042
DECR1	ENST00000220764
NAB2	ENST00000300131
ZFPL1	ENST00000294258
RUNX1	ENST00000300305
NLE1	ENST00000442241
ZSWIM5	ENST00000359600
CLTCL1	ENST00000263200
LY6D	ENST00000301263
C9orf92	ENST00000380683
DMRTC2	ENST00000269945
TCN1	ENST00000257264
PDS5B	ENST00000315596
CCDC9	ENST00000221922
RAB11A	ENST00000261890
XPO5	ENST00000265351
GML	ENST00000220940
SLC25A22	ENST00000320230
ANKFY1	ENST00000570535
ESRRA	ENST00000405666
SLC13A4	ENST00000354042
SEC22C	ENST00000264454
IL4	ENST00000231449
TMEM27	ENST00000380342
ALDH3B1	ENST00000539229
TMBIM6	ENST00000423828
C9orf16	ENST00000372994
CGNL1	ENST00000281282
GLUD1	ENST00000277865
CNPY2	ENST00000273308
CYP11B1	ENST00000292427
HPDL	ENST00000334815
PALLD	ENST00000505667
CD320	ENST00000301458
CATSPER3	ENST00000282611
LCLAT1	ENST00000309052
DPEP3	ENST00000268793
TARS2	ENST00000369064
CA5B	ENST00000318636
PM20D1	ENST00000367136
DHRS13	ENST00000378895
PRR24	ENST00000552360
BNC2	ENST00000380672
LGALS9B	ENST00000324290
TNNI3	ENST00000344887
GANC	ENST00000318010
CLEC4C	ENST00000542353
C5AR1	ENST00000355085
IFIT2	ENST00000371826
PGAP2	ENST00000278243
C5AR2	ENST00000595464
BBS10	ENST00000393262
TMEM55B	ENST00000398020
ZGPAT	ENST00000328969
TMSB4Y	ENST00000284856
SLC7A2	ENST00000004531
MYB	ENST00000341911
ANKRD53	ENST00000360589
KLHL17	ENST00000338591
RPS19	ENST00000598742
ZRSR2	ENST00000307771
TMEM262	ENST00000530719
HIST1H2BJ	ENST00000607124
PRTFDC1	ENST00000320152
RASGEF1A	ENST00000395809
DHX34	ENST00000328771
MCTS1	ENST00000371315
E2F2	ENST00000361729
RNF182	ENST00000488300
MRPL18	ENST00000367034
DDAH2	ENST00000375789
LMBRD2	ENST00000296603
HAGHL	ENST00000389703
HIST1H2AG	ENST00000359193
ENPP4	ENST00000321037
NANOGNB	ENST00000382119
CDIPT	ENST00000219789
RPS26	ENST00000356464
CYP11B2	ENST00000323110
TFAP2A	ENST00000379604
RFPL1	ENST00000354373
AP1S2	ENST00000329235
ID3	ENST00000374561
HIST1H2BK	ENST00000396891
HSPB1	ENST00000248553
TRMT112	ENST00000544844
CCRN4L	ENST00000280614
NEFH	ENST00000310624
ENPP5	ENST00000371383
DPEP2	ENST00000412757
PAM	ENST00000304400
OOSP1	ENST00000398992
ASTL	ENST00000342380
IGFBP5	ENST00000233813
ADAM32	ENST00000379907
SPATA6	ENST00000371847
HIST1H4I	ENST00000354348
OOSP2	ENST00000278855
ALX1	ENST00000316824
C11orf87	ENST00000327419
MEGF11	ENST00000409699
RITA1	ENST00000548278
DRC1	ENST00000288710
VPS51	ENST00000279281
VCY	ENST00000250825
TREM1	ENST00000244709
MDS2	ENST00000374555
CHAD	ENST00000508540
HACE1	ENST00000262903
PNLDC1	ENST00000610273
HIST1H2AH	ENST00000377459
SETD4	ENST00000399215
RASSF9	ENST00000361228
NANOG	ENST00000229307
CNTLN	ENST00000380647
PLEKHN1	ENST00000379410
CALB1	ENST00000265431
NOTO	ENST00000398468
ZC3H12C	ENST00000278590
C3orf65	ENST00000296270
STAG1	ENST00000383202
LY6E	ENST00000520466
DUSP2	ENST00000288943
SLC26A9	ENST00000367134
MS4A3	ENST00000278865
NUTM2B	ENST00000429828
GRPR	ENST00000380289
PITX1	ENST00000265340
CD79A	ENST00000221972
ITGA5	ENST00000293379
BHLHE40	ENST00000256495
KL	ENST00000380099
TNP1	ENST00000236979
CAND2	ENST00000456430
MAGEB17	ENST00000400004
PRDX5	ENST00000265462
HSD17B1	ENST00000585807
NCR2	ENST00000373089
VCY1B	ENST00000250823
THOC5	ENST00000490103
RPL11	ENST00000374550
IFIT3	ENST00000371818
SHROOM4	ENST00000376020
SMYD5	ENST00000389501
PRSS16	ENST00000230582
TACR2	ENST00000373306
AKAP6	ENST00000280979
KIF3A	ENST00000378746
LIME1	ENST00000309546
PFN4	ENST00000313213
FGF8	ENST00000320185
ELF2	ENST00000394235
HYAL3	ENST00000336307
FAM104A	ENST00000405159
CTPS2	ENST00000443824
IQCD	ENST00000299732
CLDN19	ENST00000296387
ZBED5	ENST00000432999
MAS1	ENST00000252660
ZDHHC24	ENST00000310442
TTL	ENST00000233336
DYRK2	ENST00000344096
MRPL23	ENST00000397298
STARD13	ENST00000336934
OSBPL8	ENST00000261183
MCCC1	ENST00000265594
HOMER3	ENST00000539827
NDUFA7	ENST00000301457
GALNT18	ENST00000227756
ARL8B	ENST00000256496
TEX261	ENST00000272438
ZSCAN21	ENST00000292450
YWHAG	ENST00000307630
PDGFRL	ENST00000541323
STARD7	ENST00000337288
C1orf170	ENST00000433179
CIZ1	ENST00000393608
LRRC27	ENST00000368614
ERBB3	ENST00000267101
AGBL4	ENST00000371839
SRCRB4D	ENST00000275560
C5orf66	ENST00000432382
SLC17A1	ENST00000244527
SLC2A4RG	ENST00000266077
C1GALT1C1	ENST00000304661
NARFL	ENST00000251588
SLC16A6	ENST00000327268
SRRM4	ENST00000267260
NLGN4Y	ENST00000355905
KIAA0141	ENST00000432126
SPAG9	ENST00000262013
FAM228A	ENST00000295150
RPS28	ENST00000600659
DNAAF3	ENST00000527223
CT47B1	ENST00000371311
TRAM2	ENST00000182527
CSNK2A3	ENST00000528848
DCDC2	ENST00000378454
DYNC1I2	ENST00000397119
CT47A12	ENST00000416816
SH3GL2	ENST00000380607
RDX	ENST00000405097
PNP	ENST00000361505
TRPM1	ENST00000542188
POU6F2	ENST00000403058
CT47A11	ENST00000457020
ARPC3	ENST00000228825
GCOM1	ENST00000380569
IGF2R	ENST00000356956
FAM72A	ENST00000367128
SEC24B	ENST00000265175
IL18R1	ENST00000409599
BEND5	ENST00000371833
PDCD10	ENST00000392750
TMEM64	ENST00000458549
CLIC1	ENST00000375780
TRA2B	ENST00000453386
RSAD1	ENST00000258955
LEPRE1	ENST00000236040
STAT6	ENST00000300134
CBR1	ENST00000290349
NIPSNAP1	ENST00000216121
S100G	ENST00000380200
SHKBP1	ENST00000291842
CCDC88B	ENST00000356786
FAM180A	ENST00000338588
RSRC1	ENST00000295930
EDEM1	ENST00000256497
AVPR1B	ENST00000367126
TEX101	ENST00000602198
DIRC3	ENST00000423123
HES4	ENST00000428771
SYAP1	ENST00000380155
DHX15	ENST00000336812
NUTM2E	ENST00000429984
OSMR	ENST00000274276
C1orf186	ENST00000331555
SLC2A14	ENST00000543909
CT47A10	ENST00000430448
CBR3	ENST00000290354
FAM106A	ENST00000392176
SLC46A1	ENST00000440501
DOCK4	ENST00000437633
USP47	ENST00000339865
C2orf83	ENST00000264387
TSPAN15	ENST00000373290
C20orf196	ENST00000303142
CAPRIN2	ENST00000298892
IFIT1B	ENST00000371809
RCAN2	ENST00000371374
ISG15	ENST00000379389
DUS2	ENST00000565263
ZBTB46	ENST00000245663
NECAB1	ENST00000417640
TBC1D28	ENST00000345096
CTXN3	ENST00000379445
IFIT1	ENST00000371804
CTSE	ENST00000358184
CD83	ENST00000379153
ARTN	ENST00000414809
TM7SF2	ENST00000279263
SLC19A3	ENST00000258403
H2AFY	ENST00000511689
WIPI1	ENST00000262139
FXYD4	ENST00000476166
LYPD3	ENST00000244333
CHGB	ENST00000378961
RFC3	ENST00000380071
DOPEY2	ENST00000399151
ARHGEF1	ENST00000337665
SEZ6L2	ENST00000308713
OR2F2	ENST00000408955
ABHD16B	ENST00000369916
OR2F1	ENST00000392899
AGRN	ENST00000379370
OR6B1	ENST00000408922
MS4A2	ENST00000278888
NPAS3	ENST00000356141
MAGT1	ENST00000358075
IFIT5	ENST00000371795
RPL32	ENST00000429711
TXLNG	ENST00000380122
MTUS1	ENST00000262102
SFTPD	ENST00000372292
MUTYH	ENST00000372098
MTPN	ENST00000393085
CAPN3	ENST00000397163
NPM3	ENST00000370110
ELAVL4	ENST00000357083
CCL20	ENST00000358813
SYNE1	ENST00000367255
POLR1B	ENST00000263331
CYP39A1	ENST00000275016
IFNG	ENST00000229135
CT47A9	ENST00000417256
ADAMTSL1	ENST00000380548
TPCN1	ENST00000550785
HSPB8	ENST00000281938
NTS	ENST00000256010
TRMT6	ENST00000203001
GULP1	ENST00000409580
LYSMD4	ENST00000344791
TPD52L2	ENST00000217121
SLC12A2	ENST00000262461
STH	ENST00000537309
FOXD4L1	ENST00000306507
CT47A8	ENST00000457977
LUZP6	ENST00000589735
PAN2	ENST00000425394
ANTXR1	ENST00000303714
OTX1	ENST00000282549
C8orf31	ENST00000395172
FGFR2	ENST00000457416
TCEB3	ENST00000418390
DAW1	ENST00000309931
CT47A7	ENST00000434883
KLF13	ENST00000307145
ECM1	ENST00000369049
CCDC60	ENST00000327554
CHRM2	ENST00000445907
TMEM127	ENST00000258439
SRGAP2	ENST00000295713
CDRT15L2	ENST00000399044
MS4A6A	ENST00000412309
STAM2	ENST00000263904
C8orf88	ENST00000517562
NAT6	ENST00000354862
C17orf80	ENST00000359042
MGAT4C	ENST00000604798
GRM7	ENST00000357716
CCDC144NL	ENST00000327925
TNS1	ENST00000171887
CT47A5	ENST00000439466
IPO13	ENST00000372343
OTUD7A	ENST00000307050
MSLN	ENST00000382862
MGARP	ENST00000398955
PHLDB3	ENST00000292140
LY6H	ENST00000414417
TTYH3	ENST00000258796
ADAMTS17	ENST00000268070
KIAA1147	ENST00000536163
RBBP7	ENST00000380084
ADAM18	ENST00000265707
RABL2A	ENST00000393167
PITHD1	ENST00000246151
HNRNPF	ENST00000443950
TMEM55A	ENST00000285419
SS18L2	ENST00000447630
ZP3	ENST00000394857
DNAH5	ENST00000265104
CBR4	ENST00000306193
NF2	ENST00000338641
TCAP	ENST00000309889
MYZAP	ENST00000267853
KANSL1	ENST00000262419
PSMA8	ENST00000308268
MORC3	ENST00000400485
YAE1D1	ENST00000223273
FNDC9	ENST00000312349
CCDC109B	ENST00000394650
USP22	ENST00000261497
ZNF286B	ENST00000545289
NDUFC1	ENST00000544855
PNMT	ENST00000269582
JARID2	ENST00000341776
CT47A6	ENST00000443600
MCM8	ENST00000378896
SUGP2	ENST00000601879
CTSF	ENST00000310325
DNAJC5	ENST00000360864
CT47A4	ENST00000415858
DMRTA2	ENST00000404795
OTOF	ENST00000272371
MYCBPAP	ENST00000323776
GPR133	ENST00000261654
LYPLA2	ENST00000374514
GPIHBP1	ENST00000330824
FOXP4	ENST00000373060
PIDD	ENST00000347755
OTUD6B	ENST00000285420
NKTR	ENST00000232978
ADAM19	ENST00000257527
ZNF513	ENST00000323703
ITSN2	ENST00000355123
OR2A5	ENST00000408906
ZFP41	ENST00000330701
OR2A25	ENST00000408898
OR2A12	ENST00000408949
CAPN13	ENST00000295055
TRIM16L	ENST00000449552
ZNF3	ENST00000303915
OR2A2	ENST00000408979
ACOT12	ENST00000307624
CHRNA7	ENST00000454250
OR2A14	ENST00000408899
FAM154A	ENST00000380534
SYT5	ENST00000354308
POLR2M	ENST00000299638
CTAGE4	ENST00000486333
HYAL1	ENST00000266031
FAF1	ENST00000396153
COQ10B	ENST00000263960
ARHGEF35	ENST00000378115
CERS3	ENST00000284382
IKBKE	ENST00000367120
CASP6	ENST00000265164
IQSEC1	ENST00000273221
CT47A3	ENST00000441330
KAAG1	ENST00000274766
OR2A42	ENST00000391496
SH3RF1	ENST00000284637
RRAGA	ENST00000380527
OR2A7	ENST00000493325
KANK3	ENST00000330915
CTAGE8	ENST00000487179
LMCD1	ENST00000157600
BMP15	ENST00000252677
NUDT10	ENST00000376006
MSLNL	ENST00000293892
UCKL1	ENST00000354216
TBC1D3	ENST00000537432
REPS2	ENST00000357277
METTL10	ENST00000368836
MEIS3	ENST00000561293
NBEA	ENST00000400445
COASY	ENST00000590958
DNM1	ENST00000372923
TMEM254	ENST00000372281
ITGB4	ENST00000200181
ENKUR	ENST00000331161
SKP2	ENST00000274255
DPH2	ENST00000255108
CCDC87	ENST00000333861
CHAF1B	ENST00000314103
HAUS6	ENST00000380502
NPHP3	ENST00000337331
CXorf67	ENST00000342995
IGF2	ENST00000434045
MRS2	ENST00000378386
PTN	ENST00000348225
OR2A1	ENST00000408951
NUDT11	ENST00000375992
DDX28	ENST00000332395
SOD3	ENST00000382120
HIRA	ENST00000263208
CCS	ENST00000533244
GLI4	ENST00000340042
AFP	ENST00000395792
RPUSD1	ENST00000561734
TAPBP	ENST00000426633
RNASE10	ENST00000328444
ARHGEF5	ENST00000056217
SLC25A27	ENST00000371347
PRADC1	ENST00000258083
MDFI	ENST00000230321
TMED8	ENST00000216468
FDX1	ENST00000260270
GTSF1	ENST00000552397
BAMBI	ENST00000375533
MS4A4E	ENST00000425663
LINS	ENST00000314742
CCDC149	ENST00000504487
ANGPTL4	ENST00000301455
MSH5	ENST00000375703
UBE2E3	ENST00000410062
C1orf147	ENST00000367119
ZNF696	ENST00000330143
CDY2B	ENST00000382867
GSPT2	ENST00000340438
RNASE9	ENST00000404716
ZNHIT2	ENST00000310597
SSUH2	ENST00000544814
SAMD15	ENST00000216471
TMEM14A	ENST00000211314
LIN28B	ENST00000345080
ESR2	ENST00000341099
TAF4B	ENST00000269142
C12orf50	ENST00000298699
RALA	ENST00000005257
CDKN2C	ENST00000262662
SOWAHC	ENST00000356454
RNF223	ENST00000453464
RASSF5	ENST00000355294
ETHE1	ENST00000292147
HSPD1	ENST00000388968
ABCB8	ENST00000358849
NOXRED1	ENST00000380835
FAU	ENST00000529639
DIS3L	ENST00000319212
NAA15	ENST00000296543
CLDN14	ENST00000399137
PLA2G12A	ENST00000243501
BVES	ENST00000314641
GSTA2	ENST00000493422
PTPRH	ENST00000376350
TMEM233	ENST00000426426
PWWP2B	ENST00000305233
WDPCP	ENST00000272321
IL18RAP	ENST00000264260
NHS	ENST00000380060
C1orf185	ENST00000371759
NGFR	ENST00000172229
AMZ1	ENST00000312371
ZNF487	ENST00000437590
RGPD5	ENST00000016946
CIAO1	ENST00000488633
DIRC1	ENST00000308100
RPS6KA4	ENST00000334205
ZNF575	ENST00000314228
RNF11	ENST00000242719
HES7	ENST00000541682
CDK13	ENST00000181839
DGKI	ENST00000288490
CCNI2	ENST00000378731
SIM2	ENST00000290399
ARHGAP20	ENST00000260283
TXNL1	ENST00000217515
COPS6	ENST00000303904
SLC16A12	ENST00000371790
RAB11B	ENST00000328024
ASB7	ENST00000332783
NFATC3	ENST00000346183
LRRC69	ENST00000448384
ZDHHC23	ENST00000330212
VPS11	ENST00000300793
SPHKAP	ENST00000392056
ERP29	ENST00000261735
SLC22A1	ENST00000366963
PPM1G	ENST00000344034
COL3A1	ENST00000304636
C1orf159	ENST00000421241
EIF2D	ENST00000271764
GOLGA8K	ENST00000512626
SLC13A2	ENST00000444914
ALDH1A2	ENST00000249750
CHTF18	ENST00000262315
XRCC1	ENST00000262887
MAGED1	ENST00000375695
PGAP3	ENST00000300658
ZNF512B	ENST00000450537
COX7B	ENST00000481445
SCML1	ENST00000380041
MRPS7	ENST00000245539
ATP6V0B	ENST00000472174
NUP210	ENST00000254508
SLC8A2	ENST00000236877
CT47A1	ENST00000433030
FGD2	ENST00000274963
WDR12	ENST00000261015
SLC9A4	ENST00000295269
INS-IGF2	ENST00000397270
KCNH6	ENST00000583023
NAGK	ENST00000455662
CT47A2	ENST00000458218
HLCS	ENST00000399120
MS4A4A	ENST00000337908
SEPT8	ENST00000378719
SYVN1	ENST00000377190
CABP7	ENST00000216144
SAMD10	ENST00000369886
ATP7A	ENST00000341514
ALDH1A3	ENST00000329841
PCDH12	ENST00000231484
POPDC3	ENST00000254765
WEE2	ENST00000397541
DTX2	ENST00000324432
KCTD1	ENST00000408011
C10orf126	ENST00000375520
ZMAT5	ENST00000397781
SLC22A2	ENST00000366953
PER1	ENST00000317276
PLIN2	ENST00000276914
ASPHD1	ENST00000308748
CCT7	ENST00000258091
EGLN3	ENST00000250457
SAMD8	ENST00000542569
CDY2A	ENST00000250838
PREP	ENST00000369110
LYZL1	ENST00000375500
UQCR10	ENST00000330029
SPATA16	ENST00000351008
WDR7	ENST00000254442
ADAMTSL4	ENST00000271643
INS	ENST00000397262
SLC26A7	ENST00000309536
SSBP1	ENST00000481508
PRPF6	ENST00000266079
CAV3	ENST00000343849
CRLS1	ENST00000378863
HSFY1	ENST00000307393
RPLP2	ENST00000321153
TBC1D3H	ENST00000455054
RIPPLY3	ENST00000329553
DKK3	ENST00000396505
MS4A6E	ENST00000300182
RNF14	ENST00000394520
TTC39A	ENST00000413473
GOLGA2	ENST00000421699
GOLGA8O	ENST00000509311
RAI2	ENST00000545871
IL26	ENST00000229134
NEUROG3	ENST00000242462
TOP1MT	ENST00000329245
MARCH2	ENST00000602117
TMEM86B	ENST00000327042
THNSL1	ENST00000524413
C10orf35	ENST00000373279
PIGP	ENST00000464265
DYRK3	ENST00000367109
LGI2	ENST00000382114
PANK1	ENST00000307534
CPSF4L	ENST00000344935
NCKAP1L	ENST00000293373
NOBOX	ENST00000467773
OXTR	ENST00000316793
BEND2	ENST00000380033
NXPH3	ENST00000328741
FADS6	ENST00000310226
FAM175B	ENST00000298492
GPR158	ENST00000376351
RHOG	ENST00000351018
MPLKIP	ENST00000306984
MS4A7	ENST00000300184
GALE	ENST00000374497
SSBP2	ENST00000320672
TIPIN	ENST00000261881
GCNT2	ENST00000379597
ASCC2	ENST00000397771
CAMKK2	ENST00000324774
IL22	ENST00000538666
GNG13	ENST00000248150
CDC42EP4	ENST00000335793
VIPAS39	ENST00000553888
KCTD13	ENST00000568000
SLC35G2	ENST00000446465
ATP5G3	ENST00000284727
C12orf29	ENST00000356891
SRP19	ENST00000505459
AQP9	ENST00000219919
ZBTB47	ENST00000232974
GOLGA8N	ENST00000448387
DHRS7B	ENST00000395511
RBM14	ENST00000310137
PID1	ENST00000392054
NLGN1	ENST00000457714
PRR25	ENST00000301698
B4GALT2	ENST00000309519
ZRANB1	ENST00000359653
SCML2	ENST00000251900
MAPKAPK2	ENST00000367103
RAD18	ENST00000264926
SLC22A3	ENST00000275300
STIM1	ENST00000300737
HSFY2	ENST00000304790
SLC22A11	ENST00000301891
LRRN4	ENST00000378858
FAM35A	ENST00000298784
DNER	ENST00000341772
KPTN	ENST00000338134
C22orf39	ENST00000399562
GPN3	ENST00000543199
NCOA3	ENST00000371998
PPP6R1	ENST00000412770
ADAM2	ENST00000265708
ITIH2	ENST00000358415
TH	ENST00000381178
SOX18	ENST00000340356
LIPC	ENST00000356113
AQP4	ENST00000383168
SPOP	ENST00000393331
FAM81B	ENST00000283357
LMF1	ENST00000262301
RASA2	ENST00000286364
TAS2R3	ENST00000247879
C10orf91	ENST00000392630
SUGCT	ENST00000309930
RNASE11	ENST00000610205
SLC17A3	ENST00000397060
FERMT1	ENST00000217289
RBM4	ENST00000409406
NCK1	ENST00000481752
KIAA1407	ENST00000295878
TAS2R4	ENST00000247881
NEK1	ENST00000507142
RICTOR	ENST00000357387
USH1G	ENST00000319642
MAB21L1	ENST00000379919
NIPAL4	ENST00000311946
TAS2R5	ENST00000247883
GSTA1	ENST00000334575
GLUD2	ENST00000328078
MRPL40	ENST00000333130
HYAL2	ENST00000447092
SVIL	ENST00000375398
DTNBP1	ENST00000344537
IL10	ENST00000423557
PRKAR1A	ENST00000589228
CDKL5	ENST00000379989
GNA12	ENST00000275364
HNRNPM	ENST00000325495
MLF1	ENST00000392822
MGEA5	ENST00000361464
NRBP1	ENST00000233557
DCLK1	ENST00000255448
DENND4C	ENST00000602925
EMD	ENST00000369842
INPP5A	ENST00000368594
PINLYP	ENST00000562365
TCEA2	ENST00000343484
MRPL49	ENST00000279242
CTBP2	ENST00000309035
LPA	ENST00000447678
ATG9B	ENST00000377974
RNASE12	ENST00000556526
ARHGAP11A	ENST00000361627
OR6S1	ENST00000320704
GRIA3	ENST00000264357
COX7A2	ENST00000370081
OTOP2	ENST00000331427
DEF6	ENST00000316637
LTBP4	ENST00000308370
PRSS37	ENST00000350549
IL19	ENST00000340758
RNASE4	ENST00000555835
C11orf53	ENST00000280325
ADAMTSL4-AS1	ENST00000369035
ZNF106	ENST00000263805
KLHL40	ENST00000287777
TPK1	ENST00000360057
UFD1L	ENST00000263202
ADAM10	ENST00000260408
TOE1	ENST00000372090
ARMC6	ENST00000535612
IRGQ	ENST00000422989
PGAM4	ENST00000458128
COLCA1	ENST00000532918
MYO3A	ENST00000265944
UBE2G1	ENST00000396981
RS1	ENST00000379984
SLC2A3	ENST00000075120
MICAL2	ENST00000256194
